time_ns,ligand_rmsd,backbone_rmsd,d_y133,d_e130,d_d135
6.26,10.569321315647423,6.547932387458961,2.7403447932919085,1.8953384062963605,5.817479543061769
6.27,11.710678122205218,6.715778658473724,2.3404074365026015,1.6439573346403074,5.32980213343889
6.28,10.999343207402395,6.910185533737474,2.607034182373643,1.7083655764248113,5.263058604894188
6.29,11.986673118818896,6.983548958595988,2.905967873574979,1.8234722055531458,6.7446379703110315
6.3,11.808156238906673,7.0282981728762515,2.720845858148592,1.8006962135188713,6.03194096785316
6.31,11.856034761661334,7.411078278684085,2.5203213115821628,1.8056780813133717,7.2734007362470585
6.32,12.027666287857826,7.415218929179834,2.6453320321646028,1.8540227728793632,7.668631868424366
6.33,12.07623277744407,7.470122296710428,2.698592558401391,1.6545792549884397,6.7825554511794985
6.34,12.611923072943494,7.258877661119306,2.745756746459031,1.8219343692644716,7.747106093964284
6.35,13.001965243932494,7.2323440322169725,2.916780363224798,1.8265791322260785,7.599509350736451
6.36,13.203665867218069,7.321162256171903,2.4984564486690557,1.8763837592401087,7.154303431414611
6.37,12.743411039609041,7.233410951894573,2.84054086123129,1.8173371554902327,6.325684114553614
6.38,12.814178273563492,7.402355014481603,3.025136063474515,1.974450501467644,7.198385636581005
6.39,12.926728368690254,7.172116810945752,2.9417256302732215,1.8107158045604488,7.1847994092128165
6.4,12.295389960799671,7.397815639987661,2.3789674692765916,1.9943380504273176,5.859943435564863
6.41,12.812844061199812,7.5149485896776875,2.9665496515517353,1.786453213074226,5.869785911166946
6.42,11.960137915632343,7.406155723446044,3.0671973378094575,1.9570591830292734,5.133254753542355
6.43,11.2334736828087,7.349628140231278,2.3650655101169242,1.7150438059339168,5.654833204832416
6.44,11.945087989695896,7.515609791045232,2.433682826689935,1.7999675279676817,5.210596968349568
6.45,11.711140332601127,7.428484843289495,2.9945513702319655,1.8623490050010463,5.031805122444129
6.46,11.405849304130225,7.3412112711917965,2.579679139413416,2.1931660679858758,6.0642093140344615
6.47,11.484529850516056,7.538944424731487,2.731562711099025,1.7431904173522141,5.561608585331021
6.48,11.062294450740275,7.378256498633686,2.7951228191468407,2.036906110079021,5.323610886829016
6.49,10.950899469692981,7.335356449801806,2.7382476794815207,1.9764825929417023,5.253182513554328
6.5,10.891046142336776,7.196531837187083,2.685182973030881,1.7780968937196453,5.733796153358859
6.51,11.972115106791408,7.301724180848958,3.092244231548795,1.7967981293035407,5.891433091983412
6.52,11.644854359178217,7.214509578661186,2.684151190046082,1.7584164706688796,5.309539560078891
6.53,11.372567791884663,7.29771827770047,2.7281907802077985,1.7291063971526883,5.267115611983075
6.54,12.355099821237665,7.2038761777137506,2.6283875214577,1.930997552750814,6.856656707565485
6.55,11.954470026576159,7.174579175052094,2.502604151443435,1.8872052818287688,6.449448029377813
6.56,12.09710443502922,7.1510378777566945,2.7168650769394946,1.6525516544197993,6.527475026127636
6.57,10.949071284677016,7.246766367192562,2.701791652597285,1.7163486734736784,5.978882189377553
6.58,10.79920813176943,7.07981348649594,2.5336617684151146,1.8975939032744742,6.008368683968651
6.59,12.099739354809392,7.128499790308445,2.5002778387475506,1.8494696315908261,6.829809809665726
6.6,11.86803611353471,7.316100683409228,2.334876399112172,2.223117815289148,7.088779059430063
6.61,11.703750224306097,7.289628169208062,2.5750690008466117,1.8576975545364078,6.609550872871764
6.62,11.447283154929387,7.365656550891674,2.5302322308729948,1.7333168663032048,7.234750917667621
6.63,12.151865296619219,7.518884398253891,2.5158048127000425,1.920548573806464,7.378145583244829
6.64,12.633615735821111,7.580950565220649,3.0702995010939302,1.7467991042682889,7.232140057338678
6.65,11.77810668191082,7.69368862789015,2.723740570034264,1.7265286510916231,5.639087039778128
6.66,11.558513086190839,7.716018067519779,2.6602214451783914,1.8622738194741144,5.776847183150551
6.67,11.211469149594924,7.6478303363711,2.7148497764584087,1.8685727558263563,5.475161700590815
6.68,11.766511028334099,7.492329650470299,2.680661286912331,1.6462418105924697,6.12400474962399
6.69,11.213335152734667,7.45343109860955,2.6347758728463577,1.803176568102471,5.183054348279516
6.7,11.014461593149377,7.655885518793253,2.698131924669746,2.050469283803129,5.338800836910486
6.71,11.494128391566026,7.814124486436985,2.9127190892553596,1.7418181127918282,7.080414247287962
6.72,11.689551654033904,7.879515608911026,2.945168356602472,1.6068255726069953,6.822549193129622
6.73,11.177219052003544,7.604785324981634,2.7432719813746913,1.7695879687348657,6.772878000688178
6.74,11.002878341770362,7.501311338026335,2.827128972082795,1.8795542579235673,6.941085642074618
6.75,10.331129540476443,7.548253440142312,2.5022366413370394,1.7208035976588714,6.377959940189914
6.76,10.392987788164463,7.752631293096049,2.6157020107286044,1.8583650434363932,6.915617805525518
6.77,10.493185141714244,7.944742106159595,2.4814451073949786,1.7543329545422421,6.50872407922806
6.78,11.751715281546844,8.076948231954233,2.8643526121625205,1.6930910998536541,7.697693171697162
6.79,12.702052095867954,8.164454766578206,2.8513428418802853,1.7398110496746644,7.397019881652066
6.8,12.307217080186378,8.23164930991716,2.881565824382438,1.692252844827736,6.997686186559591
6.81,13.228895926575195,8.28993960642417,2.985859753658145,1.720685829790909,8.162523340508688
6.82,13.200395546616027,8.31726624706634,3.1435266520570804,1.7713937399961877,8.178868132218879
6.83,13.555572639967785,8.113107287575984,3.3695552653334357,1.6355264972084127,8.306271093923698
6.84,13.560678341799786,8.16235615341338,2.8100077628136346,1.7129166729386092,8.153547633715654
6.85,13.315201040775628,8.132608656613323,2.5867814531923248,1.744734651421136,7.148327030592524
6.86,12.779773895743064,8.144413691150765,2.7516105367333985,1.7681434187264664,7.496286814939954
6.87,12.189143346019327,8.119342744975135,2.8449623536934174,1.6454641515416786,6.952262930764003
6.88,11.128814624427445,8.040450938519857,2.7239580659334846,2.055086807868918,7.309328679956157
6.89,11.264046879305837,7.938157087084991,2.4344397143724312,1.7780350031554653,6.491821301720123
6.9,11.132621993634169,8.302441714684157,2.627253881236786,1.5878973107318903,6.338241917627422
6.91,10.374048226774246,8.341261922052894,2.4692383814129397,1.7475082016991974,6.7113503621057
6.92,11.098826459329524,8.47128246933958,2.9093208774600505,1.9055452413094736,7.503404568465442
6.93,11.014614036809746,8.326241611240569,2.8272859906183068,1.754281349037177,7.443667864220247
6.94,11.37617673637091,8.37482285875775,2.827731387828004,1.7847533151882304,6.806710480709587
6.95,11.583233267568957,8.538795502768112,3.202499049870222,1.6262243085409565,7.415439569217762
6.96,11.297695805770772,8.681225354122812,2.727344601580474,1.8000076986595743,7.317844199296001
6.97,11.822549284167492,8.49001646149646,2.8680341854746985,1.8341281570614898,8.361040135843854
6.98,10.954228083631905,8.521218653591148,2.637702587568842,1.594126107392206,7.260698174686123
6.99,10.892471949205287,8.507041171015459,2.764260572847239,1.7616016049764687,8.476990306995896
7.0,10.736978820876661,8.496140779592336,2.608189436234961,1.6896947993744473,6.839653083296432
7.01,10.62031056707333,8.328394161089879,2.4873600002454364,1.6752476073714615,6.710850058023251
7.02,10.502602693321391,8.159176929694636,2.477226160042505,1.748579907886157,6.503643125136478
7.03,10.784190843136848,8.306953709101787,2.8585032146072296,1.862884104046763,7.692176590140059
7.04,11.469762309106413,8.421558272920091,2.874921861320852,1.6411741624281313,7.656615659032186
7.05,12.102878256306376,8.587126622754578,2.9506659658813335,1.67887240818624,7.593477250328387
7.06,11.734207603188342,8.617823724092265,2.4180049825459276,1.7941128670302695,6.763435518348396
7.07,11.207659541825867,8.6248150934228,2.7288242611267153,1.6130989718378241,7.564419317479752
7.08,10.748000373979242,8.448267941190714,2.8567806990575804,1.736060665285204,7.415529133687137
7.09,11.015917227839928,8.609909579614637,2.840581847479573,1.8099930944415434,7.777049602296512
7.1,10.821743054747095,8.552430535514649,2.8324232276695898,1.6401302053958127,8.730532435001525
7.11,11.329649358849295,8.460931316963114,2.881966484091639,1.8933977228376426,8.912448420559823
7.12,11.524663285580635,8.615856534104983,3.3739679008189594,1.6675589702435123,9.685076322582812
7.13,11.239187362026334,8.592565088250149,3.242579376612121,1.652670494659961,8.262378742483735
7.14,11.239310878844828,8.547933434440266,3.4510835993462554,1.6617886215669455,8.786452130922758
7.15,11.13927431520787,8.58080926489436,2.9493149319177108,1.823703456116914,7.755657661017538
7.16,11.596899224428387,8.453321176051372,3.010118067816813,1.8108883341802307,8.296369278263429
7.17,11.74513505314845,8.554950509109757,3.3552583615952623,1.756949921451468,8.276922595813058
7.18,11.904133687795547,8.523977188440012,3.02443587294234,1.7923623234506156,7.55258972331832
7.19,11.383519371141809,8.551642193978852,2.7482030858688002,1.7118384592632898,6.715906046747105
7.2,11.974169240055886,8.564774318051153,2.7158369801297133,1.8606782714622432,7.534640983539365
7.21,12.642440721048397,8.693067883789894,2.964931879636821,2.0067567806316293,5.874503838890907
7.22,13.683732974905178,8.633786184117334,2.970050065452575,1.7814472532102235,6.542257365278017
7.23,13.880744756965191,8.762603883171616,3.2534264971549827,1.7151117229354287,5.861648060313101
7.24,14.876804886455517,8.893748314184332,3.192273795460067,1.737538346278042,8.15323835875777
7.25,14.499530536914522,8.831826429581437,3.2255688133738323,1.6759996792653284,7.263252154447931
7.26,13.7097492132631,8.863805428049885,2.8991139722971755,1.7277894796734596,7.468769883169098
7.27,13.769687388861506,9.038150505912467,3.0088274223604357,1.787682796349895,7.190056235817451
7.28,13.174205696157983,8.952617826545561,3.1451298851188088,1.6824178769725735,6.607880443193727
7.29,13.300723334881775,9.115776907591313,3.338955082414121,1.78177981638775,7.288541897395108
7.3,13.632949450609653,9.25899829831838,3.0824267798090688,2.3059443165589144,8.132701669039868
7.31,13.78619028977874,9.398137069708048,3.3665953024188267,1.7388646424980123,6.954154072905921
7.32,12.473550976485162,9.428958047527589,3.4191942915908595,1.6556528275694586,6.469753073733034
7.33,12.56833079089086,9.589968632071264,3.2606553298671694,2.1019714152551234,6.868436325541441
7.34,11.984552103525496,9.6396130875964,2.773355102875372,2.944558139474198,6.717286290805113
7.35,11.62893592852263,9.609322802006185,2.7711839227577792,1.915505624079086,5.718100224912773
7.36,11.508192658636966,9.590561127123786,3.0062926783202752,2.5816439509733926,6.316781991306926
7.37,11.24844967209396,9.517024177520684,3.09370967578686,1.9080842168655303,5.773491580744074
7.38,11.049685748667589,9.43487158722437,3.1246509933077684,1.7267983019062136,5.219131392327532
7.39,11.633726126793178,9.248396611636206,2.434607053714964,1.7717415746448975,6.235245896262627
7.4,11.744831541379977,9.097671418855226,3.345569841027579,1.7228913458751378,5.743979379294727
7.41,11.393435656922962,9.176841920496068,3.0204652228852487,1.9447560331136873,5.0609177083464685
7.42,11.892933686904955,9.342618416362358,2.5778607426703313,1.8198575896175153,7.193815169447189
7.43,11.486850077399284,9.297437892169484,2.5853194495471636,2.7838492889256767,7.224064934387161
7.44,10.750576031239747,9.203744195048325,2.451145105878007,2.143796805922266,6.796037051753516
7.45,11.274778347247132,9.193471135979111,2.4023784316276426,2.0315341511507037,5.567284703050555
7.46,11.003481719695177,9.324231291671557,2.469821837641835,1.6350023151998694,6.825249425797456
7.47,11.772134333838878,9.174146430790316,2.546701630468169,1.9488259589701942,5.999286381575099
7.48,11.529374156669336,9.111506776244848,2.4624264452785414,1.9211138255900397,6.195442461894679
7.49,12.217991690005208,9.02593944011243,2.6487935674540735,1.7362771241342332,7.160403502185843
7.5,11.937721926635183,8.985728140479669,2.7710073404534215,1.9380053149875973,7.893238399209979
7.51,12.415882294396278,8.965103873245168,2.9279086118082684,1.7601196459858544,7.669788330982829
7.52,12.00682802616263,8.861742899170636,2.6559608544310587,1.8111441985108578,7.2350460820818325
7.53,12.234650875056376,8.852988534792415,2.606012473094072,1.7394912712925736,7.294403057679506
7.54,11.89839364932093,8.752432242594528,3.1567325919584803,1.8090372858387063,7.597047024577081
7.55,12.109247579469121,8.814601799316737,2.8109660706430946,1.736793811041231,7.592610559110296
7.56,11.90230298230091,8.732677507997941,2.5532584852052134,1.912838834609347,6.768983438861449
7.57,12.633782592438912,8.832351211993968,2.417914845995225,1.6897023071178077,6.56458725790986
7.58,12.707125153575955,8.67112797561691,2.8336295700558023,1.8364303690457513,6.779428610918315
7.59,13.186817294749096,8.633113370562405,2.284427712440526,1.73240984575752,5.880833775455499
7.6,11.887886857016683,8.820139724676027,2.5376230888364035,1.8456113401488006,5.703234302522685
7.61,12.36865202669063,8.92627524881162,2.5378113780234495,1.7050327012187791,6.223725650059373
7.62,12.110460221938043,8.911826243412166,2.84726391417829,1.844979127207206,6.184888350980569
7.63,11.996485343399357,8.917921716111811,2.5538453564271353,2.22900784028202,5.178700549627172
7.64,12.241676425716882,8.678889682237482,2.4023063373488833,2.6296041697911083,5.70066354430542
7.65,12.718409843542066,8.700517273009439,2.7073551248434518,1.933702214491362,6.019683635731663
7.66,12.279566455898824,8.824960276908579,2.513049101681716,1.7161610993445569,5.56694663537704
7.67,11.624557994804054,8.564506450303863,2.532718356623777,2.121036059663185,4.7616180287197425
7.68,11.351628128766837,8.301201392446949,2.4303137919228126,2.328408112664116,5.736395643558162
7.69,11.265721004352711,8.366927035662997,2.3554860161699667,1.8743214308980884,5.098352189687056
7.7,10.869318239939865,8.280958898086153,2.844140530441248,1.9533768804675986,5.385799340133753
7.71,11.341844271324666,8.556607006696536,2.772361978128188,1.6435262756307163,5.234137694040526
7.72,11.354563723172394,8.5496085064173,2.5592053533798533,1.8897645836940666,5.753136212633755
7.73,10.921765587761366,8.66148336125453,2.6024633549926137,1.9833309498154208,4.8530302034010315
7.74,11.337050775811006,8.953747746682371,2.6452584739838576,1.947271584840703,5.178508226226282
7.75,11.231439111804777,8.951382053311272,2.53304498034945,1.8274557667025708,5.30967478355377
7.76,11.83074736731135,8.858839677965454,2.5037805277822667,1.764162087392829,5.896388900965213
7.77,11.14169859063466,8.825552411168761,2.2761339790321924,2.474648434299513,6.1132637038426365
7.78,10.836175908590306,8.903175385778063,2.5882024542885835,2.7572838376519293,5.7533140341262285
7.79,10.553345296730283,9.029833120906256,2.7441981112562064,1.7459889889709854,6.9477762772118785
7.8,10.638875221070537,8.83406054693249,2.4880579514501866,1.700049913528282,5.53132067964568
7.81,11.195690381913087,8.903711433746455,2.8634030682499167,1.660832371951758,5.368188873668276
7.82,11.656579617778538,9.068344308703855,2.861488625447928,1.854960868785136,5.067191548759454
7.83,11.731739894619118,9.15775725605014,2.7777942765572776,1.765182569849827,5.499951720567229
7.84,11.293873871038636,9.1878553832106,2.851689526978759,1.761764347122183,5.281692530302965
7.85,11.320174650426473,9.11034222967975,2.5567754239395035,1.603778878728573,5.6522353609553635
7.86,11.73516729641579,8.978787628215665,2.6701374651949425,2.021486835536548,5.606085296515106
7.87,11.419828050990269,9.03811123126779,2.6433747817303437,1.777324034182694,5.686895029756127
7.88,11.416945511034683,9.153600939881407,2.627140652952281,1.9558461639354439,5.6941762309376776
7.89,11.455691004265011,9.029789739191733,2.3906797747779716,1.8072945347385747,5.1977582394838215
7.9,11.31973447973073,8.981325377433997,2.8114982431653672,2.060278595681187,5.612135114127144
7.91,10.948358297688443,9.126830973227518,2.552248006490215,1.9344540419858782,4.830623665553892
7.92,12.050238422850407,8.947437397561705,2.6354890953278187,1.7534171592424677,6.401286980190552
7.93,11.226816527146024,9.132520856286746,2.759727866375084,2.057856850117003,6.1374329678807955
7.94,10.937616506313539,9.103638510377285,2.733544114119087,1.7646133380904,5.1481820030272605
7.95,11.034401560498049,9.218923700663487,2.937842263137738,1.8376324270206965,6.164087029080606
7.96,11.459114390848717,9.33666583056111,2.8449378778532974,1.7483717268171455,5.984246574434472
7.97,11.403202507551578,9.443042839481823,2.6095084026499094,1.8380014737053085,5.78227896733426
7.98,11.32279885593587,9.113867540421,2.337172446401589,1.7371849271853121,5.764167979571745
7.99,11.493910474800359,9.196811781483717,2.471373053678099,1.6849504103092552,5.613725976511721
8.0,11.557573412359721,9.124104394613715,2.889239179518815,1.8640138032911366,4.96553033180749
8.01,12.094444801309407,9.074655146412509,2.585200008486483,1.6860563235478125,5.612460571471514
8.02,11.905767722203187,9.042838101262513,2.755603913182315,1.6910239433416858,5.402759165710918
8.03,11.183746400818789,9.00215852662823,2.7182392402011932,1.7723188621584447,5.659637418021723
8.04,11.631441696406913,8.981070548126135,2.7469709357232692,1.8584860243606844,6.5568837589612405
8.05,11.321632889012866,8.971126902524947,2.279898867987457,1.752814320650761,5.305368837885652
8.06,10.913496770134524,8.991311310513515,2.845559860905179,1.8245504439169244,5.329691076220341
8.07,10.611792199582789,8.913045712568783,2.4459518795937054,1.7476995811075908,4.961769510875618
8.08,11.169814506807347,8.768634094799193,2.382553945925571,1.8330719567910925,4.769965386763162
8.09,11.600042506985249,8.999838589018571,2.449803005923311,1.931136955529856,5.1500519082195
8.1,11.552153475661754,8.954200343685283,2.584733648597026,1.7453059389535748,4.794387893621669
8.11,10.915202193750163,8.997892233785983,2.506110754139208,1.9730691064775536,4.99086605061292
8.12,11.560580909895577,9.10600298581255,2.6903033238443914,1.8781150228583299,4.9051580873992995
8.13,11.437668402547017,9.061393141411417,2.518318980549738,1.7244261588977854,5.253611635304294
8.14,11.11500456333418,9.235783308757677,3.0521765068969304,1.8837038245245907,5.817353927430652
8.15,11.549463647579225,9.20676436969975,2.7377945960542514,1.7088712903759575,5.827600052097664
8.16,10.965657890935528,8.882803230603152,2.854998090342595,1.6876371975737268,5.716808300813475
8.17,10.72852934131839,8.742956090608773,2.4445147487167875,1.7249706816421344,5.568804612154668
8.18,10.522716677650466,8.578734302112272,2.5732285738387586,1.6614422632914039,5.984511985569645
8.19,9.896691905455043,8.528675378017983,2.5193972041028405,1.9431205659559803,4.9491982108376185
8.2,10.028230527033179,8.552060672868238,2.6952720550174756,1.7622262259313297,5.367936811988316
8.21,9.452453202019957,8.676269413890575,2.659493701669765,1.8850562808727165,4.921388608943602
8.22,9.691043819786378,8.812409104896807,2.3528981463880063,1.7940426105281093,5.3477804478104085
8.23,9.944192697082203,8.792181770654576,2.671627024920697,1.979953273911908,5.396916091681242
8.24,10.498244732842023,8.781021736715424,2.4490535085485585,1.944718366090894,5.281859493633817
8.25,10.638302840552914,8.718691570946277,2.4037992022384893,1.8966412941299993,5.000461544797697
8.26,10.972801086148495,8.660801747263005,2.7398523831084307,1.7664062573717416,5.56570307303137
8.27,10.407296338886006,8.768891134869536,2.7010597511232355,1.7561259299492862,5.188738912898172
8.28,11.210124997079852,8.656061949573454,2.402636360278444,1.8692684101915,5.356279905845562
8.29,11.320923961183281,8.623465597338306,2.5944860023508,1.876817086319,5.993903735363294
8.3,10.701846698142672,8.697581025156119,2.4220556442844274,1.8776421266667578,4.752972882185571
8.31,10.575493988320622,8.588910964606834,2.6737634708303277,1.902121858675302,5.595477592078891
8.32,10.134261592380419,8.37898850445884,2.748461067931453,1.9822091660660734,5.1799544611071795
8.33,10.611118910990387,8.719919731854077,2.7483903553170412,1.8718109879723155,5.341630161429061
8.34,9.506928193490587,8.763983214825833,2.1053649507879304,1.8318786063812604,5.092701706264404
8.35,9.424690536383387,8.531788430954114,2.7765191375197658,1.782354101148581,5.01209122122029
8.36,9.07220538360036,8.490704661284243,2.379155972947423,1.8549424410420343,5.468112527018403
8.37,8.554117665505506,8.60045583450145,2.6157155945121673,1.7947882829567412,5.395402520054055
8.38,8.739856334047508,8.866601752001426,2.7050528188561973,1.8341525037890452,5.347514129892446
8.39,9.208772482727282,9.075372065233362,2.5335945127921016,1.9322733264297078,5.562872423244515
8.4,8.843755388227443,9.102933269496035,2.7694727929197875,1.9025900898395112,5.39635378993912
8.41,9.324288316111872,9.117905387665413,3.13301556618044,1.7659156808158807,5.180753642428503
8.42,9.358659794469224,9.25313941266927,2.8068436079129477,1.824961495109133,5.415243664195811
8.43,9.739706573306048,9.170674777091769,2.3128175660150285,1.9282373708056426,5.35849734147802
8.44,10.020182823150128,9.047229790208666,2.4538017792978777,1.83936388892122,5.606128561448899
8.45,9.995200735206963,9.025923749044725,2.6023964665401973,1.6876662837226628,5.282244355016085
8.46,9.397593942063958,9.089596518542077,2.4477884851252876,1.7789081375799927,6.059021025444253
8.47,9.846581412685751,9.107347160896646,2.5336264322971296,1.8885257079267792,5.65237468451681
8.48,9.940746696356767,9.34922032318656,2.418572493234068,1.8289786545019677,4.884092828703561
8.49,10.2190299975799,9.631660954264996,2.515282198324166,1.696480257219724,5.5237864383933735
8.5,10.220608013869992,9.521769139992518,2.492049891978217,1.805550996487133,5.337750349998438
8.51,10.050739815219286,9.517192789129567,2.904741100594645,1.953588484209389,5.7492669915106305
8.52,9.628102060319431,9.372165929839328,2.757858029514068,1.6836755164143027,5.485642680982241
8.53,9.792019421176718,9.490568474218144,2.6694602036664765,1.8768307540784765,5.7165761001336275
8.54,11.344321145878059,9.569587525203787,3.030831806387917,3.041106400339002,5.973946267160442
8.55,10.48319338559129,9.602792823238062,2.6349336423680167,1.9134017393411384,5.77826191324903
8.56,11.858024199389881,9.603615462563667,2.6768162401321876,2.3908962412914803,6.69647149733375
8.57,11.477736667205475,9.66590908090888,2.8773340486120587,1.8512158988140552,6.372334524290418
8.58,11.51913036085099,9.632098705575427,2.418138820917521,1.6359819584620507,6.229156484163154
8.59,11.679228516916107,9.690215583734116,2.835806558776511,1.9654943156591782,6.060358086332887
8.6,11.499626039845902,9.541708589646742,2.634846782831992,2.0833563333502685,5.612129638086614
8.61,12.4614362171407,9.382114560101662,2.6936099727605494,2.7369061754356094,5.894130706673541
8.62,12.378531034420442,9.471275997903376,2.632960726440431,2.0366590402752376,5.9898946587877955
8.63,12.69785353409958,9.847714038703874,2.9572090827596202,1.770082148141119,5.603445985534949
8.64,13.509376180328749,9.75443524775585,2.3578466509334723,1.7806304679439804,6.320048811823706
8.65,13.407023507535671,9.60237288721377,2.8200362647312076,2.112005278570931,5.658524277762863
8.66,13.064973164751441,9.477496285281592,2.6321139428857974,1.8744972712228345,6.381260359937072
8.67,12.16413608404162,9.234997451916119,2.5825925358245474,1.9454292175718533,6.608150763897206
8.68,11.909787125080868,9.024089743161321,2.597392529369377,2.2238153027394514,6.584585394432758
8.69,12.224682130013933,8.857777849600952,2.618181999670352,3.9748275847911265,6.004607384132196
8.7,11.66574229580304,8.77068211538987,2.475750592618931,2.290857221025949,6.5028147101606955
8.71,11.770931246826526,8.900589197390568,2.3351781611642637,2.7382743387520727,6.121002398685714
8.72,11.64685520493594,8.87500680971651,2.64398038581881,3.5545783941551257,6.3688011801672815
8.73,11.77090861131802,8.855209628952032,2.433231517435299,3.729709682723316,6.1702180710999945
8.74,11.904548140354686,8.832504089812911,2.5601517261750075,4.665342060980079,5.904464479904063
8.75,11.513129237054116,8.857318517905862,2.6500357848534466,4.845731266222544,6.721085863324729
8.76,12.376065310146473,8.772231566591202,2.667953612385149,4.413567926025037,6.303492743562745
8.77,12.717547607269427,8.932481036930557,2.6170261959600594,5.2036985158210785,5.844184251763938
8.78,11.662034330386625,8.947694572556127,2.4836862427589743,6.09449830664405,5.221308641813313
8.79,11.110414270810676,8.920975626566129,2.743719963376506,6.090290858353932,4.233038398433159
8.8,10.868325372893993,8.819727546932986,2.6691345343876858,5.240058022629081,4.154277770270656
8.81,10.640574705530993,8.818504254395354,3.1058821599656525,6.097028088782122,4.317544543965252
8.82,10.630486022745416,8.925326181482548,2.4992629810594136,5.5138054283470215,4.478767177987265
8.83,11.289950925613782,8.835772168308715,2.792700776547715,5.623320908767409,3.5637811268193507
8.84,11.497772290171525,8.929506561774023,2.711284242305609,5.194479520228008,3.7259551123033035
8.85,11.109171935400457,8.798102737673805,2.6341474067983004,4.516790166029752,2.161046913755358
8.86,10.2987429237668,8.686624686348855,2.5375192267816127,4.012664252311365,3.3966775009960744
8.87,10.128788913336846,8.816314576480032,2.758740638769735,4.721518227665697,2.769216336243031
8.88,10.313039169561353,8.757277760985733,2.8128790068671883,5.3695115648350304,2.905125072329439
8.89,10.088794568630831,8.802206527285204,2.7766397284956783,5.794103411436267,3.7838985848948417
8.9,10.118379957090351,8.779818338691802,3.006491833898177,5.5210956190550915,3.5659941002642928
8.91,9.941132416413128,8.78251645895094,2.6455357099353285,4.811666692067815,5.236353322031079
8.92,9.4715127935497,8.615308336791218,2.5717329501086312,5.951136275824733,4.202365483971234
8.93,10.10277609989776,8.685919623732008,2.7212451459971714,3.7074466703227076,5.44166133897133
8.94,9.300447489479422,8.691313272842956,2.4264943736700677,3.6651036891010995,5.279385705556435
8.95,9.652494307975209,8.637344258783248,2.5651235713282667,3.6446581862558154,5.465674156963191
8.96,10.52658889814189,8.85003739684674,2.779525777741524,3.6060135461329783,5.054736568018216
8.97,10.543827586711743,8.790462239689742,2.5680338818529225,3.271017367178237,5.192042006522402
8.98,10.622103182189523,8.78128071596363,2.5203313412996566,1.7425580995969157,5.157538928711385
8.99,10.626674257938195,8.683460303339883,2.3850958166006513,1.9318102594368558,5.837202524870493
9.0,10.666881447055442,8.836783450479269,2.4909543887882513,1.8810968979477207,5.81879185316192
9.01,10.961678973348707,8.907118071311526,2.6335147143902025,1.874590689733895,6.124720786384763
9.02,10.595742125367963,8.868200907128958,2.685046204433574,1.848727150290027,5.6803245225920485
9.03,10.469936811916586,9.007446198197956,2.412213921818848,1.7377493361117238,5.641737168187702
9.04,10.75510413482353,8.854343673391515,2.692192371035922,1.981849801806769,5.5920051212316535
9.05,10.819455165145241,8.846340023959367,2.6530525838455974,1.6766439170031866,5.783832324304257
9.06,10.838788735500275,8.66358644434724,2.5087750331465677,1.9340322715142526,5.4703481392796265
9.07,11.233857219791705,8.621158656020869,2.6098463671115435,1.9018316083062925,5.978698008640668
9.08,11.064980927680423,8.535436004899648,2.724347190624146,1.8364093971877375,5.519591642331261
9.09,11.012410910716298,8.44378777081118,2.536638826743186,2.0176832767548794,5.058996441420489
9.1,10.970845957552523,8.304512881169796,2.2466605360510026,1.8808915773696309,5.891759330184216
9.11,11.663854924834082,8.510894153793304,2.799990291567059,1.9631997098219294,5.541143689265485
9.12,10.976149853980344,8.592103309965367,2.4902543389544802,1.746624490054511,5.60801530143741
9.13,10.613960622660752,8.674431690009527,2.1956420203236315,1.902594984418266,5.093704139155238
9.14,10.489471928296151,8.786207157349583,2.546906952590058,1.7525885033028268,4.760299870717506
9.15,10.502736556777412,8.894043720223761,2.913692811332046,2.173013532592647,5.635408028619246
9.16,11.136572316462935,8.792243741106983,2.6798072574582408,2.131278287538516,6.193107260264019
9.17,11.35407750214973,8.830829730162504,2.6735177770619614,1.69229864261667,5.507800175845442
9.18,11.303188426979073,8.88063720810367,2.7384713035983657,1.9273683899799081,5.423207458167193
9.19,11.675738339543633,8.951477088531723,2.6369951831722718,1.8955311002856843,6.348754037347105
9.2,11.733272348579131,8.92603148718773,2.67858672987608,1.8096850218771945,6.504776958168108
9.21,11.661536840975186,9.008873462227374,2.677198412012023,1.9228268877016526,6.383756075054659
9.22,11.335508014003366,8.689266191033953,2.5895226294080818,1.7741296106120514,5.130872950134964
9.23,10.789929335872905,8.568189263227616,3.2323261795108382,1.8290882449882024,5.909461164796708
9.24,10.512158366330196,8.424374059352985,2.758094209034412,2.014303247540144,5.8038892245595095
9.25,10.941922817165544,8.537361282408353,2.9187761517358557,1.753840919936462,5.952870474008278
9.26,10.954402426069992,8.446727774411544,2.6394265827879226,1.8950996515267793,6.065428542787039
9.27,10.748545335497088,8.455136662346446,2.6165820194929093,1.936466528696188,5.7182480841038945
9.28,10.762261071510062,8.457282661617741,2.973413545545601,1.894937104574989,6.396168246855753
9.29,10.835826658682532,8.54326971829584,2.5276248671880652,1.8834871362652224,5.9279372420933365
9.3,11.258186343308182,8.507270886034034,2.7283511076832974,1.840762725680393,6.262552803463473
9.31,11.976637803618827,8.430156831808464,2.6227261487472195,1.836642064754007,5.891384678631865
9.32,12.463264549042739,8.428522840373434,2.8803904048937725,1.8758384372070502,5.996071524735295
