condition,seed,pose_rank,energy,hit,com_dist_to_site
A_biased,48,7,-3.061,1,8.124941895984927
A_biased,48,8,-3.059,1,6.648202488928337
A_biased,48,9,-3.02,1,9.101331454855826
A_biased,48,10,-2.902,1,6.219542157690186
A_biased,48,11,-2.853,1,5.937418728669072
A_biased,48,12,-2.808,1,9.45993319625429
A_biased,48,13,-2.803,1,8.19913547056313
A_biased,48,14,-2.798,1,9.762025970744466
A_biased,48,15,-2.741,1,6.443833117350324
A_biased,48,16,-2.736,1,6.577593980168757
A_biased,48,17,-2.706,1,6.246206970779058
A_biased,48,18,-2.675,1,6.914753194348387
A_biased,48,19,-2.602,1,9.71855476414199
A_biased,48,20,-2.596,1,7.517291558657911
A_biased,49,1,-3.18,1,8.741701156759794
A_biased,49,2,-3.103,1,10.159257177971858
A_biased,49,3,-3.056,0,9.977467624819235
A_biased,49,4,-2.977,1,5.8596806458892425
A_biased,49,5,-2.948,1,6.914507338432837
A_biased,49,6,-2.862,1,6.3133295519986845
A_biased,49,7,-2.741,1,5.852823967781886
A_biased,49,8,-2.736,1,7.592881468879872
A_biased,49,9,-2.645,1,7.695390510243282
A_biased,49,10,-2.586,1,7.419876432149359
A_biased,49,11,-2.571,1,6.3781002510498785
A_biased,49,12,-2.546,1,5.980358839076723
A_biased,49,13,-2.544,1,6.238564401012689
A_biased,49,14,-2.538,1,6.196492104012328
A_biased,49,15,-2.536,1,7.0846302914239425
A_biased,49,16,-2.451,1,6.688845981623888
A_biased,49,17,-2.435,1,9.481617892966797
A_biased,49,18,-2.423,1,8.310545126237207
A_biased,49,19,-2.375,1,6.318851898883081
A_biased,49,20,-2.338,1,7.465048592939613
A_biased,50,1,-3.403,0,9.1241737412499
A_biased,50,2,-3.396,1,9.989024647662864
A_biased,50,3,-3.367,1,6.1046912113776814
A_biased,50,4,-3.353,1,7.023915857231446
A_biased,50,5,-3.322,0,9.752237340587719
A_biased,50,6,-3.307,1,7.507735238513419
A_biased,50,7,-3.26,1,9.019116391108094
A_biased,50,8,-3.253,0,10.360923934107682
A_biased,50,9,-3.209,1,9.156949022797201
A_biased,50,10,-3.203,1,8.799509623384111
A_biased,50,11,-3.176,1,9.576443759289736
A_biased,50,12,-3.158,1,6.794686328050936
A_biased,50,13,-3.146,1,6.1354361096802785
A_biased,50,14,-3.094,1,6.1136048271500885
A_biased,50,15,-3.057,1,6.252188049703983
A_biased,50,16,-3.041,1,8.88061298519891
A_biased,50,17,-2.995,1,8.742084038204952
A_biased,50,18,-2.97,1,5.7094711196417975
A_biased,50,19,-2.969,1,7.998719861277292
A_biased,50,20,-2.801,1,5.318116114374416
A_biased,51,1,-3.825,1,8.645564204991816
A_biased,51,2,-3.525,1,8.660290275510784
A_biased,51,3,-3.365,1,6.6990026555943585
A_biased,51,4,-3.358,1,8.761644584328007
A_biased,51,5,-3.343,1,7.710685361647625
A_biased,51,6,-3.331,1,7.463803650437038
A_biased,51,7,-3.305,1,9.759592718805449
A_biased,51,8,-3.303,1,6.251692571293693
A_biased,51,9,-3.269,0,10.187431989384653
A_biased,51,10,-3.26,1,6.459616671747153
A_biased,51,11,-3.218,1,8.484167593905632
A_biased,51,12,-3.186,1,6.4558629821366855
A_biased,51,13,-3.17,1,6.083727915596669
A_biased,51,14,-3.162,1,8.02741904816482
A_biased,51,15,-3.124,1,9.17947710830329
A_biased,51,16,-3.07,1,7.2105280028822465
A_biased,51,17,-3.029,1,5.754941114782913
A_biased,51,18,-3.018,1,6.135667831744631
A_biased,51,19,-2.947,1,9.32978574502007
A_biased,51,20,-2.919,1,6.3146007831094435
A_biased,52,1,-3.205,0,10.737547130061602
A_biased,52,2,-3.096,1,9.214202157833196
A_biased,52,3,-3.083,1,5.790546085481916
A_biased,52,4,-3.002,1,6.133198263593123
A_biased,52,5,-2.92,1,6.163427989777268
A_biased,52,6,-2.915,1,8.11137998421927
A_biased,52,7,-2.904,1,6.4464036795114925
A_biased,52,8,-2.88,1,7.975465358265918
A_biased,52,9,-2.87,1,6.317619854050574
A_biased,52,10,-2.868,1,9.095458374625013
A_biased,52,11,-2.83,1,8.633326024199954
A_biased,52,12,-2.827,1,8.96417395134296
A_biased,52,13,-2.746,1,5.91453734365081
A_biased,52,14,-2.724,1,6.0212170964658895
A_biased,52,15,-2.681,1,9.625889002687334
A_biased,52,16,-2.671,0,11.063994232299654
A_biased,52,17,-2.639,1,6.1115748247577955
A_biased,52,18,-2.63,1,6.906837564097116
A_biased,52,19,-2.629,1,6.103743509547969
A_biased,52,20,-2.566,1,5.924178478090138
A_biased,53,1,-3.395,1,7.849406364381085
A_biased,53,2,-3.389,1,8.815471605020148
A_biased,53,3,-3.343,1,8.95322598541519
A_biased,53,4,-3.316,0,10.890037240443899
A_biased,53,5,-3.246,0,11.645541341835441
A_biased,53,6,-3.232,1,7.380009439812818
A_biased,53,7,-3.219,1,9.422592377547
A_biased,53,8,-3.16,1,8.982714800997037
A_biased,53,9,-3.133,1,7.010961567159622
A_biased,53,10,-3.129,1,6.831913035273027
A_biased,53,11,-3.122,1,9.209224688394823
A_biased,53,12,-3.056,1,5.751045690079739
A_biased,53,13,-3.038,1,7.758944766232407
A_biased,53,14,-3.032,1,6.072372764198006
A_biased,53,15,-3.015,1,9.037382676774566
A_biased,53,16,-2.983,1,7.74838916031327
A_biased,53,17,-2.983,1,9.331379820353401
A_biased,53,18,-2.966,1,8.866105317275204
A_biased,53,19,-2.923,1,8.74880818092085
A_biased,53,20,-2.731,1,8.264724505551456
A_biased,54,1,-3.603,1,9.207908155248976
A_biased,54,2,-3.511,1,9.359542157416916
A_biased,54,3,-3.444,0,10.897672003040764
A_biased,54,4,-3.36,0,9.8911243314602
A_biased,54,5,-3.319,1,8.370864908019396
A_biased,54,6,-3.251,1,8.820805815531104
A_biased,54,7,-3.247,0,10.55994154215531
A_biased,54,8,-3.232,1,7.915668712872375
A_biased,54,9,-3.231,1,7.394092862928527
A_biased,54,10,-3.197,1,7.0059049027700695
A_biased,54,11,-3.147,1,7.605631049261062
A_biased,54,12,-3.141,0,10.921269843045666
A_biased,54,13,-3.061,1,6.107857255584111
A_biased,54,14,-3.03,1,6.161530002429952
A_biased,54,15,-3.007,1,8.911452604629817
A_biased,54,16,-2.957,1,9.115383500508397
A_biased,54,17,-2.93,1,6.558308436793138
A_biased,54,18,-2.919,1,6.5614493748356155
A_biased,54,19,-2.674,1,6.753941750248402
A_biased,54,20,-2.554,1,7.18116281837511
A_biased,55,1,-3.991,1,7.463264669982284
A_biased,55,2,-3.661,1,7.487582553188799
A_biased,55,3,-3.642,1,8.752195262346383
A_biased,55,4,-3.631,1,9.920871458408323
A_biased,55,5,-3.531,1,9.414656742822334
A_biased,55,6,-3.484,1,8.964779856324412
A_biased,55,7,-3.457,1,9.43138836858069
A_biased,55,8,-3.418,1,7.015043807095788
A_biased,55,9,-3.303,1,8.954580569907572
A_biased,55,10,-3.278,1,8.422492338939533
A_biased,55,11,-3.277,1,6.595327683013697
A_biased,55,12,-3.226,1,7.751585035846037
A_biased,55,13,-3.192,1,8.552251998769629
A_biased,55,14,-3.18,1,9.118730679788403
A_biased,55,15,-3.173,1,10.185564997212595
A_biased,55,16,-3.162,1,9.21535122324781
A_biased,55,17,-3.146,1,6.057850615040846
A_biased,55,18,-3.121,1,6.132818893602383
A_biased,55,19,-3.031,1,6.201930028212116
A_biased,55,20,-2.971,1,8.436336749755771
A_biased,56,1,-3.813,1,9.171432794342863
A_biased,56,2,-3.5,1,8.715153844946917
A_biased,56,3,-3.497,1,9.275486780854632
A_biased,56,4,-3.479,1,9.058589407642026
A_biased,56,5,-3.267,1,6.200606405554414
A_biased,56,6,-3.193,1,9.400167705176612
A_biased,56,7,-3.192,1,8.387582789952669
A_biased,56,8,-3.157,0,10.093427430249621
A_biased,56,9,-3.135,1,9.810175277344554
A_biased,56,10,-3.119,1,9.60621371139099
A_biased,56,11,-3.106,1,6.9063376234879446
A_biased,56,12,-3.016,1,9.931626458092103
A_biased,56,13,-2.935,1,5.418403989856333
A_biased,56,14,-2.889,1,9.089858630584587
A_biased,56,15,-2.873,1,5.533654625243477
A_biased,56,16,-2.865,1,6.5320244541388295
A_biased,56,17,-2.864,1,9.071428588417408
A_biased,56,18,-2.846,1,9.640238518200007
A_biased,56,19,-2.723,1,7.320798048335211
A_biased,56,20,-2.714,1,7.897763884705496
A_biased,57,1,-3.662,1,9.150241820882348
A_biased,57,2,-3.453,1,9.715427551656095
A_biased,57,3,-3.29,1,8.350715221082991
A_biased,57,4,-3.257,1,8.734805064151324
A_biased,57,5,-3.248,1,9.536323525664065
A_biased,57,6,-3.114,0,11.565744445039098
A_biased,57,7,-3.053,1,9.312223431124004
A_biased,57,8,-3.012,1,9.821756799116056
A_biased,57,9,-2.951,1,9.216254025031127
A_biased,57,10,-2.935,0,11.41836520567442
A_biased,57,11,-2.859,1,6.297224670990642
A_biased,57,12,-2.724,1,9.153865194387322
A_biased,57,13,-2.694,1,6.498893508738584
A_biased,57,14,-2.664,1,9.213582483609596
A_biased,57,15,-2.647,0,9.960639722507214
A_biased,57,16,-2.607,1,6.452210834219522
A_biased,57,17,-2.535,1,6.009565176848005
A_biased,57,18,-2.51,1,6.73001524445091
A_biased,57,19,-2.506,1,8.93670181612443
A_biased,57,20,-2.495,1,6.6636609225159695
A_biased,58,1,-3.753,1,8.631774719985152
A_biased,58,2,-3.492,1,9.295201024536668
A_biased,58,3,-3.44,1,7.766727977935207
A_biased,58,4,-3.425,1,8.895013333140083
A_biased,58,5,-3.38,1,8.677160934430217
A_biased,58,6,-3.251,1,9.174187404609459
A_biased,58,7,-3.251,1,8.609069942402979
A_biased,58,8,-3.217,1,9.133892372647864
A_biased,58,9,-3.188,1,5.655817380860024
A_biased,58,10,-3.123,1,6.216034342467914
A_biased,58,11,-3.118,1,7.963042203112973
A_biased,58,12,-3.01,1,6.787282139260502
A_biased,58,13,-2.987,1,6.599511340154935
A_biased,58,14,-2.975,1,8.75239725561837
A_biased,58,15,-2.937,1,6.542687121650329
A_biased,58,16,-2.92,1,9.279978793964844
A_biased,58,17,-2.877,1,8.614969762456235
A_biased,58,18,-2.733,1,7.59803111624549
A_biased,58,19,-2.577,1,6.280292200012593
A_biased,58,20,-2.545,1,7.033121714874861
A_biased,59,1,-3.605,1,8.633862347540179
A_biased,59,2,-3.601,1,9.190616577661912
A_biased,59,3,-3.446,1,9.037788515246788
A_biased,59,4,-3.367,1,7.400154970534378
A_biased,59,5,-3.339,1,5.950314513857234
A_biased,59,6,-3.319,1,8.066518284783795
A_biased,59,7,-3.299,1,5.648657156828528
A_biased,59,8,-3.24,0,11.123921741929397
A_biased,59,9,-3.219,1,9.591543254801264
A_biased,59,10,-3.192,1,5.905088708630477
A_biased,59,11,-3.19,0,9.396150589098767
A_biased,59,12,-3.168,1,7.348599965077735
A_biased,59,13,-3.129,1,6.258300010915902
A_biased,59,14,-3.078,1,9.500952388271697
A_biased,59,15,-2.977,1,7.53894032484232
A_biased,59,16,-2.914,1,10.238322949989563
A_biased,59,17,-2.891,1,5.7153033988181035
A_biased,59,18,-2.816,1,6.930113122522253
A_biased,59,19,-2.807,1,7.759568520106508
A_biased,59,20,-2.686,1,9.610437219755772
A_biased,60,1,-3.501,1,7.137088529177998
A_biased,60,2,-3.499,1,9.24817762476733
A_biased,60,3,-3.458,1,8.523736174654566
A_biased,60,4,-3.458,0,9.4997150383413
A_biased,60,5,-3.447,1,9.47438917994736
A_biased,60,6,-3.317,1,7.305024294362786
A_biased,60,7,-3.254,0,10.75858102086027
A_biased,60,8,-3.156,1,8.93961075769419
A_biased,60,9,-3.139,1,9.291598770644743
A_biased,60,10,-3.114,1,8.24642948233178
A_biased,60,11,-3.063,1,9.544680573732737
A_biased,60,12,-3.057,1,8.370629491900807
A_biased,60,13,-3.009,1,6.603439192093965
A_biased,60,14,-2.974,1,5.973998390042745
A_biased,60,15,-2.957,1,9.186620332643237
A_biased,60,16,-2.937,1,8.41807581199481
A_biased,60,17,-2.914,1,5.506626302492989
A_biased,60,18,-2.898,1,9.189357097767722
A_biased,60,19,-2.84,1,6.02326374704255
A_biased,60,20,-2.708,1,6.389375620406199
A_biased,61,1,-3.561,1,5.926264930396924
A_biased,61,2,-3.352,1,7.448267319757984
A_biased,61,3,-3.25,1,8.788640716107505
A_biased,61,4,-3.241,1,6.430549439306731
A_biased,61,5,-3.205,1,9.090936679718267
A_biased,61,6,-3.197,1,6.1761129753211526
A_biased,61,7,-3.194,1,5.251595247907243
A_biased,61,8,-3.1,1,9.444796731281459
A_biased,61,9,-3.077,1,6.437452252606738
A_biased,61,10,-3.056,1,6.827749269606605
A_biased,61,11,-2.977,1,5.5480088718313345
A_biased,61,12,-2.939,1,5.8949272389041765
A_biased,61,13,-2.904,1,6.251260017157513
A_biased,61,14,-2.899,1,7.062360835541871
A_biased,61,15,-2.897,1,6.116038574841071
A_biased,61,16,-2.883,1,6.790374782166085
A_biased,61,17,-2.792,1,6.373671424713638
A_biased,61,18,-2.79,1,7.831420964999795
A_biased,61,19,-2.787,1,6.415517359077053
A_biased,61,20,-2.784,1,6.469100576833403
A_biased,62,1,-3.987,1,7.385569431132881
A_biased,62,2,-3.844,0,10.511475123361805
A_biased,62,3,-3.76,1,8.890426784792066
A_biased,62,4,-3.636,0,9.305688986504128
A_biased,62,5,-3.515,0,10.615789171184735
A_biased,62,6,-3.473,1,6.350558692948238
A_biased,62,7,-3.396,1,5.78708313379277
A_biased,62,8,-3.363,1,8.149928760723414
A_biased,62,9,-3.349,1,7.82217360553061
A_biased,62,10,-3.33,1,5.859247366593973
A_biased,62,11,-3.329,1,9.778651021487883
A_biased,62,12,-3.299,1,5.909941327655199
A_biased,62,13,-3.291,1,8.757222481510865
A_biased,62,14,-3.26,1,8.627328479625817
A_biased,62,15,-3.168,0,10.082887318392011
A_biased,62,16,-3.135,1,6.083144288922721
A_biased,62,17,-3.109,1,8.148645682512944
A_biased,62,18,-3.079,1,6.129722073705493
A_biased,62,19,-3.026,1,5.361640150785919
A_biased,62,20,-2.978,1,7.035139249076971
A_biased,63,1,-3.617,1,9.208520017104686
A_biased,63,2,-3.559,1,9.689572494694254
A_biased,63,3,-3.402,1,7.552991160060879
A_biased,63,4,-3.357,1,9.625526947997681
A_biased,63,5,-3.326,1,9.457547323404002
A_biased,63,6,-3.208,1,6.651908141683119
A_biased,63,7,-3.197,1,7.257945078428085
A_biased,63,8,-3.144,1,6.437512719913976
A_biased,63,9,-3.134,1,8.733422776417257
A_biased,63,10,-3.134,1,6.2250626450135815
A_biased,63,11,-3.125,0,11.103983854169398
A_biased,63,12,-3.094,1,8.846524353836454
A_biased,63,13,-3.054,1,9.942341690106465
A_biased,63,14,-3.018,1,6.2071127103353
A_biased,63,15,-2.976,0,10.42937599024571
A_biased,63,16,-2.971,1,7.595895885372794
A_biased,63,17,-2.909,1,7.108289750479206
A_biased,63,18,-2.897,1,5.98175533647254
A_biased,63,19,-2.824,1,8.092491897514678
A_biased,63,20,-2.638,1,6.253982092078207
A_biased,64,1,-3.987,1,8.838956279641097
A_biased,64,2,-3.408,1,7.698061375606715
A_biased,64,3,-3.4,1,8.689150320037372
A_biased,64,4,-3.28,1,8.797023546871168
A_biased,64,5,-3.262,1,7.723529316872297
A_biased,64,6,-3.029,1,8.898342255679964
A_biased,64,7,-2.986,1,7.788443186835464
A_biased,64,8,-2.946,1,9.217191556534633
A_biased,64,9,-2.885,1,6.220060292455482
A_biased,64,10,-2.847,1,6.152334919571635
A_biased,64,11,-2.822,1,6.18668559376781
A_biased,64,12,-2.817,1,8.452588650205188
A_biased,64,13,-2.816,0,10.04038593674186
A_biased,64,14,-2.795,1,5.786048276039778
A_biased,64,15,-2.725,1,8.002506890176267
A_biased,64,16,-2.688,1,7.526405616350772
A_biased,64,17,-2.684,1,9.383847492152066
A_biased,64,18,-2.664,1,7.938949074411954
A_biased,64,19,-2.657,1,10.149184314741321
A_biased,64,20,-2.649,1,6.014219926143236
A_biased,65,1,-3.669,1,9.80020610013597
A_biased,65,2,-3.531,0,9.943741489657256
A_biased,65,3,-3.225,1,6.058622731501201
A_biased,65,4,-3.092,0,9.74775575406037
A_biased,65,5,-3.043,1,6.630388926338229
A_biased,65,6,-3.034,0,10.396929065492534
A_biased,65,7,-3.026,1,7.989724012370364
A_biased,65,8,-2.866,1,8.908273133566489
A_biased,65,9,-2.855,1,6.177305269144477
A_biased,65,10,-2.848,1,8.023534115221132
A_biased,65,11,-2.841,0,9.88548059994655
A_biased,65,12,-2.83,1,8.869018272904551
A_biased,65,13,-2.798,1,7.783786253213841
A_biased,65,14,-2.774,1,6.594854267143959
A_biased,65,15,-2.762,1,8.45227985176828
A_biased,65,16,-2.691,1,7.096860090421757
A_biased,65,17,-2.654,1,8.999052630451624
A_biased,65,18,-2.626,1,6.135913552330357
A_biased,65,19,-2.536,1,8.810217113669248
A_biased,65,20,-2.449,1,8.09757233820716
A_biased,66,1,-3.619,1,9.3102661729144
A_biased,66,2,-3.472,1,9.958498379696636
A_biased,66,3,-3.431,0,10.83141560909182
A_biased,66,4,-3.363,1,9.223906904773298
A_biased,66,5,-3.313,1,5.473239392357281
A_biased,66,6,-3.284,0,9.943424325273595
A_biased,66,7,-3.203,1,7.9195046684742385
A_biased,66,8,-3.178,1,9.51192062355475
A_biased,66,9,-3.176,1,7.090940618552038
A_biased,66,10,-3.136,1,9.093537934059139
A_biased,66,11,-3.096,1,6.475161052363145
A_biased,66,12,-3.033,0,9.853851062511923
A_biased,66,13,-2.951,0,11.073325094502147
A_biased,66,14,-2.908,1,6.876006020091741
A_biased,66,15,-2.894,1,5.9725987198279045
A_biased,66,16,-2.832,1,6.744438283154512
A_biased,66,17,-2.813,1,8.980268784119545
A_biased,66,18,-2.774,1,5.9497151093142016
A_biased,66,19,-2.741,1,8.006921450433174
A_biased,66,20,-2.735,1,8.470650662886694
A_biased,67,1,-3.746,1,8.876349529322999
A_biased,67,2,-3.726,0,10.088281706637186
A_biased,67,3,-3.646,1,9.238426290081202
A_biased,67,4,-3.641,0,9.648214406150139
A_biased,67,5,-3.582,1,9.863906405312916
A_biased,67,6,-3.574,1,7.568708619060365
A_biased,67,7,-3.516,0,10.582571121475755
A_biased,67,8,-3.406,1,7.21772592435139
A_biased,67,9,-3.38,1,8.005462951765141
A_biased,67,10,-3.349,1,7.994522544335695
A_biased,67,11,-3.333,0,12.144456588118992
A_biased,67,12,-3.243,1,9.087016849527664
A_biased,67,13,-3.228,1,5.330310250331063
A_biased,67,14,-3.193,1,8.079894201085471
A_biased,67,15,-3.17,1,8.613795792466632
A_biased,67,16,-3.166,1,7.812353267544005
A_biased,67,17,-3.079,1,6.573534769420838
A_biased,67,18,-3.01,1,7.769728805113138
A_biased,67,19,-2.996,1,6.566803501059982
A_biased,67,20,-2.906,1,6.50448171350649
A_biased,68,1,-3.479,0,9.46835477157193
A_biased,68,2,-3.406,1,8.785676401530793
A_biased,68,3,-3.399,0,9.83216164111233
A_biased,68,4,-3.258,1,10.535703626858227
A_biased,68,5,-3.144,0,9.99085174073161
A_biased,68,6,-3.102,0,9.624538285754673
A_biased,68,7,-3.054,0,8.965331723149248
A_biased,68,8,-3.011,1,5.908618152805768
A_biased,68,9,-3.007,1,6.189900852670146
A_biased,68,10,-3.001,1,5.310048868642719
A_biased,68,11,-2.987,1,8.803645749414011
A_biased,68,12,-2.974,0,10.602992898976604
A_biased,68,13,-2.849,1,6.656813219975331
A_biased,68,14,-2.79,1,8.359528873694291
A_biased,68,15,-2.775,1,6.225638290080487
A_biased,68,16,-2.774,1,5.798711754711828
A_biased,68,17,-2.734,1,5.918138225742912
A_biased,68,18,-2.704,1,6.492508002164686
A_biased,68,19,-2.66,1,6.793748924931264
A_biased,68,20,-2.652,1,5.849892776716658
A_biased,69,1,-3.732,1,8.891530715343205
A_biased,69,2,-3.669,1,8.758593481011125
A_biased,69,3,-3.565,0,10.672237782179733
A_biased,69,4,-3.516,1,7.632230283316055
A_biased,69,5,-3.415,1,8.653899723119883
A_biased,69,6,-3.389,1,6.215613038745963
A_biased,69,7,-3.363,0,11.136362064677279
A_biased,69,8,-3.314,0,9.685571576999793
A_biased,69,9,-3.3,1,8.843380715996721
A_biased,69,10,-3.258,1,7.688732765931819
A_biased,69,11,-3.196,1,8.92388000471842
A_biased,69,12,-3.118,1,5.494268405005761
A_biased,69,13,-3.11,1,5.542174879449266
A_biased,69,14,-3.07,1,6.165257068065804
A_biased,69,15,-3.035,1,6.9079227354577135
A_biased,69,16,-2.982,1,6.702160038905214
A_biased,69,17,-2.923,1,7.501220451143775
A_biased,69,18,-2.853,1,6.85095267538585
A_biased,69,19,-2.821,1,6.8310042129201545
A_biased,69,20,-2.806,1,6.316470909001385
A_biased,70,1,-3.268,1,9.81555050804289
A_biased,70,2,-3.093,1,9.126541772337545
A_biased,70,3,-3.091,1,6.189492957647917
A_biased,70,4,-2.963,1,9.201768326195321
A_biased,70,5,-2.953,1,8.990375511661302
A_biased,70,6,-2.89,1,8.960084040232822
A_biased,70,7,-2.82,1,9.461629588909704
A_biased,70,8,-2.803,1,5.659666129380017
A_biased,70,9,-2.798,1,8.46242054597944
A_biased,70,10,-2.79,1,6.433328069517815
A_biased,70,11,-2.789,1,8.659582519317022
A_biased,70,12,-2.788,1,5.949889722145531
A_biased,70,13,-2.7,1,6.255144886910648
A_biased,70,14,-2.674,1,6.204269910224436
A_biased,70,15,-2.67,1,5.728111221308656
A_biased,70,16,-2.634,1,8.822825817040856
A_biased,70,17,-2.596,1,7.613779867922413
A_biased,70,18,-2.409,1,7.988767912562591
A_biased,70,19,-2.393,1,7.837837150391129
A_biased,70,20,-2.361,1,7.021873623789853
A_biased,71,1,-3.774,1,10.661575000122705
A_biased,71,2,-3.604,0,10.495868816176293
A_biased,71,3,-3.6,1,6.009227172941944
A_biased,71,4,-3.446,1,8.194060528623167
A_biased,71,5,-3.421,1,7.922628322139198
A_biased,71,6,-3.338,0,9.365661969807078
A_biased,71,7,-3.264,1,10.025338083568705
A_biased,71,8,-3.252,1,8.571632846713714
A_biased,71,9,-3.215,1,8.884705949534153
A_biased,71,10,-3.144,1,9.323978971667344
A_biased,71,11,-3.1,1,7.158733683471705
A_biased,71,12,-3.075,1,9.37225823421768
A_biased,71,13,-3.035,1,8.695520892667188
A_biased,71,14,-2.95,1,8.189125818418002
A_biased,71,15,-2.941,1,6.095937178182584
A_biased,71,16,-2.908,1,6.578739505757805
A_biased,71,17,-2.89,1,7.0098249829145525
A_biased,71,18,-2.884,1,6.3020080780015935
A_biased,71,19,-2.792,1,6.241776922692988
A_biased,71,20,-2.787,1,6.464008902535394
A_biased,72,1,-3.834,1,7.182359109311838
A_biased,72,2,-3.654,0,11.435652684809646
A_biased,72,3,-3.58,1,8.499193017464536
A_biased,72,4,-3.533,1,8.644065714557804
A_biased,72,5,-3.489,1,6.1518611785795665
A_biased,72,6,-3.444,1,7.464778711745931
A_biased,72,7,-3.321,1,8.621656681300353
A_biased,72,8,-3.265,1,6.019378721194101
A_biased,72,9,-3.107,1,9.361262282870609
A_biased,72,10,-3.099,1,6.335388572626138
A_biased,72,11,-3.045,1,5.796906553498237
A_biased,72,12,-3.038,1,6.209487887708145
A_biased,72,13,-3.037,1,6.31991477131715
A_biased,72,14,-3.02,1,6.345665449394414
A_biased,72,15,-3.02,1,8.85206917355211
A_biased,72,16,-2.945,1,6.072971585465349
A_biased,72,17,-2.918,1,5.614075183785127
A_biased,72,18,-2.918,1,6.824897443435083
A_biased,72,19,-2.857,1,6.2317824344545585
A_biased,72,20,-2.769,1,7.304679116117276
A_biased,73,1,-3.545,1,9.621032279135212
A_biased,73,2,-3.411,1,9.455496398988554
A_biased,73,3,-3.394,1,7.554607596135529
A_biased,73,4,-3.311,1,7.610372026970092
A_biased,73,5,-3.188,1,8.85272139714367
A_biased,73,6,-3.136,1,9.156071848826453
A_biased,73,7,-3.093,1,5.973185770226647
A_biased,73,8,-3.056,1,6.795145324355406
A_biased,73,9,-3.014,1,7.156677499058353
A_biased,73,10,-2.984,1,5.889004198344351
A_biased,73,11,-2.955,1,8.412842852692268
A_biased,73,12,-2.948,1,9.695318283670268
A_biased,73,13,-2.875,1,8.498444983131483
A_biased,73,14,-2.838,1,6.853448043164051
A_biased,73,15,-2.83,1,6.653462856841821
A_biased,73,16,-2.805,1,7.0123176063190105
A_biased,73,17,-2.788,1,5.675996590002122
A_biased,73,18,-2.682,1,5.71310418875181
A_biased,73,19,-2.665,1,6.149449928011922
A_biased,73,20,-2.612,1,6.551508337920118
A_biased,74,1,-3.446,1,10.230010154514927
A_biased,74,2,-3.305,1,9.24649024727877
A_biased,74,3,-3.116,1,7.5140922429331205
A_biased,74,4,-3.027,0,10.431330112457323
A_biased,74,5,-3.009,1,8.580293349768981
A_biased,74,6,-2.967,0,9.191882563981027
A_biased,74,7,-2.933,1,6.164440417613344
A_biased,74,8,-2.906,1,9.793213042161616
A_biased,74,9,-2.873,1,8.23619347111942
A_biased,74,10,-2.822,0,9.688710878510824
A_biased,74,11,-2.818,1,8.210707028267448
A_biased,74,12,-2.792,1,8.864991520712511
A_biased,74,13,-2.764,1,6.442379441978423
A_biased,74,14,-2.728,1,8.214826602801516
A_biased,74,15,-2.677,1,6.591878053834882
A_biased,74,16,-2.672,1,6.081149294233053
A_biased,74,17,-2.668,1,6.398440150910548
A_biased,74,18,-2.557,1,8.411395212809783
A_biased,74,19,-2.517,1,6.361307366649856
A_biased,74,20,-2.425,1,5.711695031726183
A_biased,75,1,-3.745,1,8.985650005564288
A_biased,75,2,-3.502,1,9.354902019136771
A_biased,75,3,-3.379,1,9.534538963310354
A_biased,75,4,-3.275,1,6.243868605629929
A_biased,75,5,-3.236,1,5.7779212400162665
A_biased,75,6,-3.224,1,8.84423521056657
A_biased,75,7,-3.221,1,6.29309352382697
A_biased,75,8,-3.207,1,7.074554946415602
A_biased,75,9,-3.178,1,6.2945473163536265
A_biased,75,10,-3.092,1,6.374223870470213
A_biased,75,11,-3.08,1,6.175993990813454
A_biased,75,12,-3.061,1,8.564119421317082
A_biased,75,13,-3.06,1,7.019124455294728
A_biased,75,14,-3.008,1,5.8439545572198135
A_biased,75,15,-2.983,1,6.447291580950727
A_biased,75,16,-2.909,1,6.03411875292707
A_biased,75,17,-2.9,1,6.417849133829154
A_biased,75,18,-2.884,1,6.177643912558943
A_biased,75,19,-2.876,1,6.029407365645482
A_biased,75,20,-2.827,1,7.4907221184037045
A_biased,76,1,-3.992,1,9.051906742107683
A_biased,76,2,-3.599,1,9.83185692379717
A_biased,76,3,-3.359,1,6.173304929606394
A_biased,76,4,-3.251,1,6.285319490930921
A_biased,76,5,-3.24,1,8.908520163136822
A_biased,76,6,-3.154,0,10.797678495825817
A_biased,76,7,-3.081,1,8.516338202291136
A_biased,76,8,-3.05,1,8.692397884505333
A_biased,76,9,-3.011,1,5.810661784845995
A_biased,76,10,-3.008,1,6.172012970713224
A_biased,76,11,-2.995,1,5.107196807966922
A_biased,76,12,-2.948,1,8.182190082863638
A_biased,76,13,-2.925,1,9.292026238234032
A_biased,76,14,-2.887,1,9.290983497510377
A_biased,76,15,-2.854,1,8.894092467243986
A_biased,76,16,-2.848,0,11.185940501819177
A_biased,76,17,-2.841,1,6.724248941883059
A_biased,76,18,-2.763,1,6.749021910447806
A_biased,76,19,-2.742,1,9.089756460666768
A_biased,76,20,-2.567,1,5.737711810891105
A_biased,77,1,-3.822,1,8.67691561385834
A_biased,77,2,-3.751,0,10.342550246215893
A_biased,77,3,-3.688,1,9.517960378479161
A_biased,77,4,-3.589,1,9.889133979305374
A_biased,77,5,-3.435,1,9.371294051049194
A_biased,77,6,-3.397,1,7.618532626788786
